subject_id,v_norm_mean,a_0_mean,w_s_eff_mean,t_0_mean,alpha_gain_mean,beta_val_mean,v_norm_std,a_0_std,w_s_eff_std,t_0_std,alpha_gain_std,beta_val_std,num_trials,prop_gamble_overall_obs,prop_gamble_Gain_TC_obs,mean_rt_Gain_TC_obs,prop_gamble_Gain_NTC_obs,mean_rt_Gain_NTC_obs,prop_gamble_Loss_TC_obs,mean_rt_Loss_TC_obs,prop_gamble_Loss_NTC_obs,mean_rt_Loss_NTC_obs,framing_effect_tc_obs,framing_effect_ntc_obs,rt_GvL_TC_obs,rt_GvL_NTC_obs,gain_rt_speedup_obs,framing_effect_avg_obs,delta_framing_obs
114,0.8203418254852295,1.1884578466415403,0.6970483660697937,0.3056851625442505,0.7224111557006836,-0.0755680575966835,0.49560546875,0.2672390341758728,0.2681898176670074,0.109381765127182,0.1531207859516143,0.5302662253379822,288,0.4479166666666667,0.2777777777777778,0.5997690521147837,0.4305555555555556,3.9400329138896066,0.625,0.6673569623161566,0.4583333333333333,4.531148952776372,0.3472222222222222,0.027777777777777735,-0.06758791020137289,-0.5911160388867658,3.340263861774823,0.18749999999999997,0.3194444444444445
115,0.8199425339698792,1.20371675491333,0.7012906670570374,0.3041894435882568,0.7283075451850891,-0.0147670553997159,0.4877241551876068,0.26963871717453,0.2716836035251617,0.1102303490042686,0.153863251209259,0.5181552171707153,288,0.4548611111111111,0.2361111111111111,0.6212905477901138,0.5,2.12164507499094,0.5277777777777778,0.6827355478012908,0.5555555555555556,2.0272886874994986,0.2916666666666667,0.05555555555555558,-0.06144500001117692,0.09435638749144148,1.5003545272008263,0.17361111111111113,0.2361111111111111
116,0.7856297492980957,1.2085286378860474,0.6970222592353821,0.306034654378891,0.723157525062561,-0.040761686861515,0.4821508526802063,0.2763836979866028,0.2697089910507202,0.11178869754076,0.151363268494606,0.5090514421463013,288,0.4965277777777778,0.4444444444444444,0.7331142858831657,0.5833333333333334,2.472164793053202,0.4166666666666667,0.7388885047745019,0.5416666666666666,2.58066915275736,-0.027777777777777735,-0.04166666666666674,-0.005774218891336114,-0.10850435970415795,1.7390505071700364,-0.03472222222222224,0.013888888888889006
119,0.7820093035697937,1.2131319046020508,0.6883267164230347,0.2980209290981293,0.731009840965271,-0.0404705666005611,0.486538827419281,0.2721267640590668,0.2589461803436279,0.1097717732191085,0.1538876891136169,0.5104292631149292,252,0.4801587301587302,0.3333333333333333,0.6372598000024612,0.5185185185185185,2.5982494370384503,0.625,0.6063732768128882,0.4444444444444444,3.1201788037034457,0.2916666666666667,-0.07407407407407407,0.030886523189572967,-0.5219293666649953,1.9609896370359892,0.10879629629629631,0.36574074074074076
122,0.7900587320327759,1.2100063562393188,0.6935633420944214,0.299958735704422,0.7227415442466736,-0.0087192384526133,0.495893120765686,0.2702971696853637,0.2658900916576385,0.1114646717905998,0.1503213495016098,0.5128495693206787,288,0.7673611111111112,0.625,0.5666095971831017,0.8888888888888888,1.6942666138889737,0.75,0.5340189464788483,0.8055555555555556,1.8308196402777652,0.125,-0.08333333333333326,0.03259065070425338,-0.13655302638879152,1.127657016705872,0.02083333333333337,0.20833333333333326
123,0.805648684501648,1.2130637168884275,0.683725118637085,0.3030049800872803,0.7197840809822083,-0.0398056171834468,0.4865985214710235,0.2718506157398224,0.2656627297401428,0.1132106482982635,0.1529101431369781,0.5314550399780273,288,0.5625,0.3194444444444444,0.6775369567163688,0.625,2.1670158874997774,0.5277777777777778,0.6789437081976355,0.7777777777777778,2.537617129165988,0.20833333333333337,0.1527777777777778,-0.001406751481266677,-0.3706012416662108,1.4894789307834087,0.18055555555555558,0.05555555555555558
124,0.8038255572319031,1.190346121788025,0.7000783085823059,0.3002266585826874,0.7261165976524353,-0.0234905555844306,0.4958986937999725,0.2699698507785797,0.2720985412597656,0.1140981242060661,0.1542638689279556,0.5306917428970337,288,0.6076388888888888,0.4305555555555556,0.6750411619718569,0.5972222222222222,2.233882713888837,0.6666666666666666,0.7156813884057951,0.7361111111111112,2.488939076388874,0.23611111111111105,0.13888888888888895,-0.040640226433938165,-0.25505636250003727,1.5588415519169798,0.1875,0.0972222222222221
126,0.8060329556465149,1.2078686952590942,0.6941203474998474,0.3030321598052978,0.7200031876564026,-0.0382890105247497,0.5034071803092957,0.275623619556427,0.2623485028743744,0.1136838868260383,0.1537845134735107,0.5210976004600525,288,0.71875,0.4166666666666667,0.6190522971825796,0.6805555555555556,1.9502033958330383,0.8472222222222222,0.5907315371427103,0.9305555555555556,1.9072828319442325,0.4305555555555555,0.25,0.028320760039869275,0.04292056388880572,1.3311510986504587,0.3402777777777778,0.18055555555555552
128,0.8118811845779419,1.2108495235443115,0.7026552557945251,0.3092313706874847,0.7168037295341492,-0.0250362437218427,0.5020893216133118,0.2695436477661133,0.2672584950923919,0.1143778637051582,0.1509766578674316,0.5173836350440979,288,0.4895833333333333,0.4305555555555556,0.7171714063491862,0.5416666666666666,3.202580429166675,0.3888888888888889,0.720471817460358,0.5972222222222222,3.9121449541667315,-0.041666666666666685,0.05555555555555558,-0.0033004111111718526,-0.7095645250000566,2.4854090228174885,0.0069444444444444475,-0.09722222222222227
129,0.8065387010574341,1.195465326309204,0.7036362886428833,0.3071111440658569,0.725664496421814,-0.0322877503931522,0.4932371973991394,0.2655017077922821,0.2691517472267151,0.1124167740345001,0.1537522077560424,0.5147064328193665,288,0.5833333333333334,0.4583333333333333,0.563747271832487,0.625,1.468844184722103,0.5833333333333334,0.6189909929571129,0.6666666666666666,1.597952038888454,0.12500000000000006,0.04166666666666663,-0.055243721124625944,-0.12910785416635107,0.905096912889616,0.08333333333333334,0.08333333333333343
131,0.7868900895118713,1.19676673412323,0.7007986903190613,0.3038512468338012,0.7224384546279907,-0.0214056596159935,0.4996828734874725,0.2771362364292145,0.2719439268112182,0.1160793527960777,0.1546919345855713,0.5142596960067749,288,0.6215277777777778,0.5416666666666666,0.6355563563361935,0.6388888888888888,3.260255098613723,0.5833333333333334,0.6799343681817515,0.7222222222222222,3.4111722611103485,0.04166666666666674,0.08333333333333337,-0.04437801184555801,-0.15091716249662568,2.6246987422775296,0.06250000000000006,-0.04166666666666663
132,0.8059563636779785,1.1837422847747805,0.7081308960914612,0.3021575808525085,0.7365966439247131,-0.0162024032324552,0.5026547312736511,0.2610434889793396,0.2685225903987884,0.1086769551038742,0.1555112898349762,0.5383745431900024,288,0.3923611111111111,0.3194444444444444,0.4619221513878276,0.1111111111111111,3.364298970831846,0.6805555555555556,0.4973790611107284,0.4583333333333333,4.7020964902763405,0.36111111111111116,0.3472222222222222,-0.035456909722900776,-1.3377975194444947,2.9023768194440183,0.3541666666666667,0.01388888888888895
133,0.8129545450210571,1.210537075996399,0.7161982655525208,0.3053979277610779,0.7231519818305969,-0.0158037450164556,0.5127664804458618,0.274173378944397,0.2710236310958862,0.1107087731361389,0.1533143371343612,0.5122652649879456,288,0.5277777777777778,0.2222222222222222,0.3562511549282878,0.4305555555555556,2.478186622223196,0.7916666666666666,0.3645336027770504,0.6666666666666666,2.9122197055581234,0.5694444444444444,0.23611111111111105,-0.008282447848762586,-0.4340330833349273,2.1219354672949082,0.40277777777777773,0.33333333333333337
134,0.8095315098762512,1.2052615880966189,0.6891387104988098,0.3020766079425812,0.733066737651825,-0.0399207212030887,0.4981110394001007,0.2686481773853302,0.2669928967952728,0.1117287799715995,0.1499036848545074,0.5314063429832458,288,0.5416666666666666,0.2222222222222222,0.511106461432064,0.5416666666666666,1.7839209222220234,0.6805555555555556,0.5136978573521928,0.7222222222222222,2.164813708336927,0.45833333333333337,0.18055555555555558,-0.002591395920128803,-0.3808927861149036,1.2728144607899594,0.3194444444444445,0.2777777777777778
135,0.777216911315918,1.198450207710266,0.6996273994445801,0.3062194585800171,0.7293177843093872,-0.0215265247970819,0.4940678477287292,0.2787421941757202,0.2700015604496002,0.1126316711306572,0.147221490740776,0.518993616104126,288,0.3854166666666667,0.16666666666666666,0.5627025536259812,0.3333333333333333,7.971112777776499,0.5694444444444444,0.5902252690128746,0.4722222222222222,9.394335301390027,0.4027777777777778,0.1388888888888889,-0.027522715386893437,-1.4232225236135285,7.408410224150518,0.27083333333333337,0.2638888888888889
136,0.8098321557044983,1.1854006052017212,0.6900302171707153,0.3055942952632904,0.7329517006874084,-0.0441514365375041,0.5014797449111938,0.2703938782215118,0.2700714468955993,0.1144761145114898,0.1551563441753387,0.5103017687797546,288,0.4895833333333333,0.2361111111111111,0.6485115088240384,0.2916666666666667,1.3144687861115218,0.7916666666666666,0.6229631500000583,0.6388888888888888,2.077900947220769,0.5555555555555556,0.34722222222222215,0.0255483588239801,-0.7634321611092472,0.6659572772874834,0.45138888888888884,0.20833333333333343
138,0.8022525310516357,1.1927086114883425,0.695130467414856,0.3087791204452514,0.7231916785240173,-0.0357599072158336,0.4897883534431457,0.268320232629776,0.2681678831577301,0.1137149557471275,0.1501929461956024,0.5330256223678589,288,0.5972222222222222,0.4305555555555556,0.7459750845060933,0.5138888888888888,3.3978863222202764,0.7361111111111112,0.7675270086974311,0.7083333333333334,4.4034892888889265,0.3055555555555556,0.19444444444444453,-0.02155192419133778,-1.0056029666686501,2.651911237714183,0.25000000000000006,0.11111111111111105
141,0.7994803190231323,1.1867382526397705,0.6874265670776367,0.2980038225650787,0.7391535639762878,-0.0053480328060686,0.4889178872108459,0.2720980644226074,0.2645441889762878,0.1111187860369682,0.1544139087200164,0.5253546833992004,288,0.6666666666666666,0.3888888888888889,0.5854138680565989,0.5972222222222222,2.1049563847225525,0.8194444444444444,0.6023931057142493,0.8611111111111112,2.164759324999573,0.4305555555555555,0.26388888888888895,-0.016979237657650414,-0.0598029402770206,1.5195425166659535,0.3472222222222222,0.16666666666666657
142,0.8042722344398499,1.200975775718689,0.7062186002731323,0.3033981919288635,0.7240818738937378,-0.0123128974810242,0.4923652410507202,0.2749949097633362,0.2699467241764068,0.1130734384059906,0.1495969593524933,0.5297843217849731,288,0.4965277777777778,0.3194444444444444,0.5304576366197836,0.4722222222222222,4.758989425,0.6805555555555556,0.5268892124999714,0.5138888888888888,5.819983933333388,0.36111111111111116,0.04166666666666663,0.0035684241198121747,-1.0609945083333878,4.2285317883802165,0.2013888888888889,0.31944444444444453
143,0.7943637371063232,1.2101647853851318,0.7039307355880737,0.3074237704277038,0.7239025831222534,-0.0168555304408073,0.4877578318119049,0.2709618508815765,0.2706424593925476,0.1124201789498329,0.1555008888244629,0.5064420700073242,288,0.4756944444444444,0.3055555555555556,0.6594649555553342,0.4444444444444444,1.8962791750006243,0.5833333333333334,0.670685882540027,0.5694444444444444,2.040216952777781,0.2777777777777778,0.125,-0.011220926984692792,-0.14393777777715688,1.23681421944529,0.2013888888888889,0.1527777777777778
144,0.7629350423812866,1.2074803113937378,0.7000638842582703,0.2993259131908417,0.7271295189857483,-0.0364920645952224,0.4743785858154297,0.2758894562721252,0.2663297951221466,0.1124280616641044,0.1522804647684097,0.5005720853805542,288,0.7291666666666666,0.6111111111111112,0.6438763985499754,0.75,3.1210337194457276,0.7777777777777778,0.6274423442880757,0.7777777777777778,2.656180544447529,0.16666666666666663,0.02777777777777779,0.0164340542618997,0.4648531749981988,2.4771573208957522,0.09722222222222221,0.13888888888888884
145,0.7879218459129333,1.2106250524520874,0.6913812756538391,0.3020689785480499,0.7207427024841309,-0.0060118674300611,0.4894072413444519,0.2795657813549042,0.2712751030921936,0.1158917024731636,0.1522486060857772,0.5108330249786377,288,0.5034722222222222,0.20833333333333334,0.6381625362322455,0.3888888888888889,1.606937497222336,0.5972222222222222,0.6466898794120318,0.8194444444444444,1.5192951333327882,0.38888888888888884,0.4305555555555555,-0.008527343179786318,0.08764236388954783,0.9687749609900905,0.4097222222222222,-0.041666666666666685
146,0.7892026305198669,1.1827832460403442,0.6990308165550232,0.3065867722034454,0.7284430265426636,-0.0167479440569877,0.4735058844089508,0.2589955329895019,0.2694596648216247,0.1170538067817688,0.153274729847908,0.5115777254104614,288,0.4965277777777778,0.1111111111111111,0.6166653984848215,0.7083333333333334,2.3953554777778105,0.5416666666666666,0.6985447880596941,0.625,2.825672636111127,0.4305555555555555,-0.08333333333333337,-0.08187938957487262,-0.4303171583333163,1.7786900792929892,0.17361111111111108,0.5138888888888888
147,0.7990247011184692,1.20101797580719,0.6990875005722046,0.3036610186100006,0.721139669418335,-0.0291633065789937,0.4843339920043945,0.271554559469223,0.2700333893299103,0.1158663481473922,0.1503188908100128,0.5083731412887573,288,0.7986111111111112,0.7083333333333334,0.7405149169014589,0.7777777777777778,2.2099133388889842,0.8472222222222222,0.7419766563379595,0.8611111111111112,2.416482093055543,0.13888888888888884,0.08333333333333337,-0.0014617394365006309,-0.20656875416655884,1.4693984219875253,0.1111111111111111,0.05555555555555547
148,0.8143425583839417,1.2026052474975586,0.6952289938926697,0.3035405278205871,0.7162203192710876,-0.0570638813078403,0.4927988052368164,0.273712158203125,0.2693470120429992,0.1137420833110809,0.1521787941455841,0.510859489440918,288,0.4791666666666667,0.375,0.6625432014091491,0.5138888888888888,3.2632775111188597,0.5138888888888888,0.6838363430514518,0.5138888888888888,3.2888221652748246,0.13888888888888884,0.0,-0.02129314164230267,-0.025544654155964963,2.6007343097097104,0.06944444444444442,0.13888888888888884
149,0.7841553688049316,1.2022875547409058,0.6846888661384583,0.3017819225788116,0.7266875505447388,-0.0148629732429981,0.4855112433433532,0.273203432559967,0.2717058658599853,0.1113010421395301,0.1483817100524902,0.5136096477508545,288,0.59375,0.25,0.6113894557181213,0.7638888888888888,3.2197268750088472,0.625,0.6398695441192317,0.7361111111111112,3.797183194438629,0.375,-0.02777777777777768,-0.02848008840111038,-0.5774563194297819,2.608337419290726,0.17361111111111116,0.4027777777777777
151,0.8035184144973755,1.2089611291885376,0.710984468460083,0.3039319515228271,0.7271631360054016,0.0209336057305336,0.4834798872470855,0.2776153981685638,0.2664651870727539,0.1130479201674461,0.1530474573373794,0.5180164575576782,288,0.34375,0.20833333333333334,0.5060748069441211,0.2777777777777778,2.4087174111112595,0.4444444444444444,0.5388812101452419,0.4444444444444444,3.1633773861125922,0.23611111111111108,0.16666666666666663,-0.032806403201120826,-0.7546599750013328,1.9026426041671383,0.20138888888888884,0.06944444444444445
154,0.8006961345672607,1.2135754823684692,0.7021214365959167,0.3017309010028839,0.7190753221511841,-0.0047969287261366,0.4891995191574096,0.2711828649044037,0.2666693925857544,0.1113530844449997,0.1523389369249344,0.5222119688987732,251,0.3346613545816733,0.125,0.44941725555448403,0.18518518518518517,1.0159226277755806,0.5694444444444444,0.48212744782601175,0.4528301886792453,1.3444609943396226,0.4444444444444444,0.2676450034940601,-0.032710192271527716,-0.328538366564042,0.5665053722210966,0.35604472396925224,0.1767994409503843
155,0.7697116732597351,1.2131751775741575,0.6986473202705383,0.3075060844421386,0.7241765260696411,-0.0497660785913467,0.4719433784484863,0.2859094440937042,0.2687156200408935,0.1142093688249588,0.1526319533586502,0.5229359269142151,288,0.6770833333333334,0.5555555555555556,0.7137543220588294,0.7222222222222222,3.2212509430480876,0.6388888888888888,0.6912706402988771,0.7916666666666666,2.8187672916675286,0.08333333333333326,0.06944444444444442,0.0224836817599523,0.40248365138055897,2.507496620989258,0.07638888888888884,0.01388888888888884
156,0.7899652123451233,1.203071355819702,0.716299831867218,0.3059356808662414,0.7279302477836609,-0.0286770891398191,0.4771911799907684,0.2765644490718841,0.2708884477615356,0.1148435771465301,0.1545391231775283,0.5122230648994446,288,0.1875,0.125,0.6433103352089898,0.2222222222222222,3.558854049997333,0.18055555555555555,0.7521924621215669,0.2222222222222222,4.5008841680577865,0.05555555555555555,0.0,-0.10888212691257704,-0.9420301180604533,2.915543714788343,0.027777777777777776,0.05555555555555555
159,0.805402934551239,1.2189843654632568,0.6774968504905701,0.3046111166477203,0.7228270769119263,-0.0544890686869621,0.4902069568634033,0.2746827900409698,0.26030433177948,0.1134265214204788,0.1529259532690048,0.520465612411499,254,0.4330708661417323,0.06944444444444445,0.5529590611107172,0.48214285714285715,4.279367703571032,0.6944444444444444,0.6293379929563125,0.5185185185185185,4.230144729631085,0.625,0.03637566137566134,-0.0763789318455953,0.04922297393994768,3.726408642460315,0.3306878306878307,0.5886243386243386
160,0.7907754778862,1.1927202939987185,0.7134876251220703,0.2995682954788208,0.72257399559021,-0.0245024040341377,0.505273699760437,0.2759883999824524,0.2718382477760315,0.1118565052747726,0.152580052614212,0.5351263880729675,288,0.6145833333333334,0.3333333333333333,0.5689394013914151,0.6944444444444444,2.1009172708371704,0.6388888888888888,0.603829309997049,0.7916666666666666,2.319523450001725,0.3055555555555555,0.09722222222222221,-0.0348899086056339,-0.2186061791645546,1.5319778694457553,0.20138888888888887,0.20833333333333331
162,0.8011090755462646,1.2075612545013428,0.7225162386894226,0.3038834929466247,0.7196506261825562,-0.0048428764566779,0.484856516122818,0.2655678391456604,0.2691340148448944,0.1134799271821975,0.1553523242473602,0.5172712206840515,288,0.10416666666666667,0.013888888888888888,0.5170863788719633,0.041666666666666664,2.413665686111522,0.20833333333333334,0.6699575681828499,0.1527777777777778,2.867361465278413,0.19444444444444445,0.11111111111111113,-0.1528711893108866,-0.45369577916689074,1.896579307239559,0.1527777777777778,0.08333333333333331
164,0.8084428310394287,1.2023274898529053,0.7056260704994202,0.3110817372798919,0.7286155819892883,-0.0513598322868347,0.5138381719589233,0.2735292911529541,0.2705213129520416,0.1142001152038574,0.1565815210342407,0.5311861038208008,288,0.6041666666666666,0.3194444444444444,0.7001084166668906,0.625,3.762692059721909,0.7638888888888888,0.7374545885715633,0.7083333333333334,4.278866668055849,0.4444444444444444,0.08333333333333337,-0.03734617190467271,-0.5161746083339396,3.0625836430550186,0.2638888888888889,0.36111111111111105
165,0.7896716594696045,1.2089630365371704,0.7061746120452881,0.312034547328949,0.7250809073448181,-0.0086281243711709,0.5047369003295898,0.2764585018157959,0.2704783380031585,0.115700863301754,0.1555289775133133,0.5149670839309692,288,0.5069444444444444,0.05555555555555555,0.6160877073579125,0.18055555555555555,0.9365597555556128,0.8194444444444444,0.6539803938501372,0.9722222222222222,1.0464040666669865,0.7638888888888888,0.7916666666666666,-0.03789268649222466,-0.10984431111137372,0.32047204819770025,0.7777777777777777,-0.02777777777777779
166,0.8128585815429688,1.2129595279693604,0.6994783878326416,0.3100235164165497,0.720004141330719,0.0306755732744932,0.4996853470802307,0.2791308462619781,0.2678135931491852,0.1110648661851883,0.1525109708309173,0.5173143148422241,288,0.5659722222222222,0.18055555555555555,0.6236768417910034,0.4027777777777778,1.7344002861117487,0.8333333333333334,0.6411572078119434,0.8472222222222222,1.6705619736112567,0.6527777777777778,0.4444444444444444,-0.017480366020940052,0.06383831250049199,1.1107234443207452,0.5486111111111112,0.20833333333333337
167,0.7842733263969421,1.1929256916046145,0.6938303112983704,0.3063361048698425,0.7285534739494324,-0.0537070520222187,0.4827006757259369,0.274032324552536,0.2620179951190948,0.1147627905011177,0.152424618601799,0.5191265940666199,288,0.5451388888888888,0.4166666666666667,0.7125699391311872,0.5416666666666666,3.1861506361112535,0.5972222222222222,0.6771630705873523,0.625,3.209608045833698,0.18055555555555552,0.08333333333333337,0.0354068685438349,-0.023457409722444478,2.473580696980066,0.13194444444444445,0.09722222222222215
168,0.7775126099586487,1.2144330739974976,0.686294674873352,0.3083773851394653,0.7238216996192932,-0.0452121160924434,0.4925270080566406,0.2779199779033661,0.2659221589565277,0.1102703809738159,0.1549367010593414,0.5230365991592407,288,0.3680555555555556,0.2777777777777778,0.6438636782606962,0.4305555555555556,1.4189552819443634,0.2222222222222222,0.6364801914291872,0.5416666666666666,1.6266935777786986,-0.05555555555555558,0.11111111111111105,0.007383486831509023,-0.20773829583433523,0.7750916036836671,0.027777777777777735,-0.16666666666666663
169,0.8062442541122437,1.225361466407776,0.7090383768081665,0.3124217092990875,0.7305892109870911,-0.0011660137679427,0.4861768186092376,0.2767193019390106,0.2717269957065582,0.1119968518614769,0.1535254716873169,0.5155836939811707,288,0.4965277777777778,0.2777777777777778,0.6062579507465603,0.4861111111111111,1.315535023611422,0.625,0.632048393940777,0.5972222222222222,1.4991017444444878,0.3472222222222222,0.1111111111111111,-0.02579044319421675,-0.1835667208330658,0.7092770728648617,0.22916666666666666,0.2361111111111111
170,0.8099134564399719,1.1877312660217283,0.6873735189437866,0.3018539547920227,0.7362827062606812,-0.0472006313502788,0.498455286026001,0.2748853862285614,0.2698377966880798,0.1131947711110115,0.1545508652925491,0.5202099680900574,288,0.4097222222222222,0.16666666666666666,0.5361440380287937,0.5694444444444444,1.8879386777773308,0.4166666666666667,0.55601967183027,0.4861111111111111,2.1238618124997526,0.25,-0.08333333333333331,-0.019875633801476278,-0.23592313472242177,1.3517946397485372,0.08333333333333334,0.3333333333333333
171,0.7844694256782532,1.1978713274002075,0.6996159553527832,0.3005977869033813,0.7245759963989258,0.0135919861495494,0.4866898357868194,0.2745238840579986,0.2679261565208435,0.11104616522789,0.1538457721471786,0.5330535173416138,250,0.552,0.4444444444444444,0.599615459999768,0.48148148148148145,1.9436201518530851,0.6388888888888888,0.5662887676063151,0.6538461538461539,2.3690792000007397,0.19444444444444442,0.1723646723646724,0.03332669239345287,-0.42545904814765456,1.3440046918533173,0.1834045584045584,0.02207977207977202
173,0.8171548843383789,1.20286762714386,0.6950042247772217,0.3041594624519348,0.7218574285507202,-0.0357539840042591,0.503715991973877,0.2690220773220062,0.2684510052204132,0.1106153428554534,0.1527498066425323,0.5297080278396606,288,0.7916666666666666,0.6527777777777778,0.5704634388869939,0.8472222222222222,1.592947920832052,0.8333333333333334,0.538289159152683,0.8333333333333334,1.845231461109102,0.18055555555555558,-0.01388888888888884,0.03217427973431086,-0.25228354027705,1.022484481945058,0.08333333333333337,0.19444444444444442
174,0.7959718108177185,1.20976722240448,0.6889916062355042,0.3096277713775635,0.722892701625824,-0.0407344996929168,0.4863532483577728,0.2768963575363159,0.2691170275211334,0.1097633987665176,0.1555058360099792,0.5156915783882141,288,0.3819444444444444,0.20833333333333334,0.6302551666639097,0.5277777777777778,1.5818055986092077,0.2638888888888889,0.6349305575739973,0.5277777777777778,1.8506479930559483,0.05555555555555555,0.0,-0.004675390910087618,-0.26884239444674063,0.951550431945298,0.027777777777777776,0.05555555555555555
175,0.8050416111946106,1.1952192783355713,0.7025182247161865,0.3035210967063904,0.7235584855079651,-0.0258018355816602,0.490649551153183,0.2763004302978515,0.2758196890354156,0.1151692569255828,0.1508132368326187,0.53737872838974,288,0.5138888888888888,0.4027777777777778,0.729965032840238,0.5694444444444444,3.600687373613861,0.4444444444444444,0.7492866042835106,0.6388888888888888,3.5115752500035646,0.04166666666666663,0.06944444444444442,-0.019321571443272623,0.0891121236102963,2.870722340773623,0.055555555555555525,-0.02777777777777779
178,0.8017910718917847,1.2188576459884644,0.7069127559661865,0.2958666384220123,0.7187513709068298,-0.0256611872464418,0.5069229602813721,0.2713542282581329,0.2663813829421997,0.1105934381484985,0.1524489670991897,0.5086026787757874,288,0.6909722222222222,0.4166666666666667,0.6835347838226452,0.6944444444444444,2.171809819443297,0.8611111111111112,0.6912338671428317,0.7916666666666666,2.2062602166685488,0.4444444444444445,0.09722222222222221,-0.007699083320186539,-0.034450397225251894,1.4882750356206516,0.27083333333333337,0.34722222222222227
